attachment	filename	page	name	url	size	mime	magic
190612	CP_Concept_Note_Template.docx	call-for-proposals-conflict-pool-2013-2014	Conflict Pool Concept Note	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/190612/CP_Concept_Note_Template.docx	86673	application/vnd.openxmlformats-officedocument.wordprocessingml.document	Microsoft Word 2007+
190989	OS_Payment__Instruction_07.13.pdf	overseas-passport-creditdebit-card-payment-authorisation	Applying for a passport from outside the UK - payment instruction form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/190989/OS_Payment__Instruction_07.13.pdf	255810	application/pdf	PDF document, version 1.6
191011	Registration_form_-_Technology_Competition_2013.doc	application-form-for-the-technology-competition-in-spain	Registration form - Technology competition	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/191011/Registration_form_-_Technology_Competition_2013.doc	282112	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Form, Author: Sara Hay, Template: Normal, Last Saved By: ameyers, Revision Number: 10, Name of Creating Application: Microsoft Office Word, Total Editing Time: 24:00, Last Printed: Thu Feb 14 11:51:00 2013, Create Time/Date: Thu Feb 14 11:51:00 2013, Last Saved Time/Date: Thu Apr 18 11:14:00 2013, Number of Pages: 2, Number of Words: 136, Number of Characters: 778, Security: 0
191029	DVLA_Data_Access_Application_Form.doc	request-for-dvla-data	New Request for DVLA Data Proforma	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/191029/DVLA_Data_Access_Application_Form.doc	447488	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: ANNEX  A, Author: Test User, Template: Normal, Last Saved By: wattsd, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Last Printed: Tue Apr 16 11:30:00 2013, Create Time/Date: Fri Apr 19 13:38:00 2013, Last Saved Time/Date: Fri Apr 19 13:38:00 2013, Number of Pages: 6, Number of Words: 425, Number of Characters: 2425, Security: 0
191481	Cross_border_patient_transfer_arrangements.pdf	cross-border-transfers-of-patients-under-the-mental-health-act	Cross border patient transfer arrangements	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/191481/Cross_border_patient_transfer_arrangements.pdf	43964	application/pdf	PDF document, version 1.5
191482	Transfer_of_non-restricted_patients_to_a_hospital_outside_England_and_Wales.rtf	cross-border-transfers-of-patients-under-the-mental-health-act	Transfer of non-restricted patients to a hospital outside England and Wales	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/191482/Transfer_of_non-restricted_patients_to_a_hospital_outside_England_and_Wales.rtf	816727	text/rtf	Rich Text Format data, version 1, ANSI
191974	libor_pre_tender_questionnaire.doc	the-hogg-tendering-advisory-committee-for-libor-pre-tender-questionnaire	LIBOR pre-tender questionnaire	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/191974/libor_pre_tender_questionnaire.doc	65024	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Author: Kate Kumaria, Template: Normal, Last Saved By: Tim Fenton, Revision Number: 3, Name of Creating Application: Microsoft Office Word, Total Editing Time: 34:00, Last Printed: Tue Feb 26 16:51:00 2013, Create Time/Date: Wed Feb 27 11:37:00 2013, Last Saved Time/Date: Wed Feb 27 11:56:00 2013, Number of Pages: 5, Number of Words: 858, Number of Characters: 4892, Security: 0
192249	premises_licence_summary.doc	premises-licence-summary	Premises licence summary	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192249/premises_licence_summary.doc	39424	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Schedule 10, Author: TSO120, Template: Normal, Last Saved By: Andrew Parsons, Revision Number: 3, Name of Creating Application: Microsoft Office Word, Total Editing Time: 03:00, Last Printed: Thu Feb 10 15:41:00 2005, Create Time/Date: Thu Mar 17 12:24:00 2005, Last Saved Time/Date: Tue Mar 13 09:50:00 2012, Number of Pages: 2, Number of Words: 168, Number of Characters: 958, Security: 0
192250	premises_licence_transfer_application.doc	premises-licence-transfer-application	Premises licence transfer application	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192250/premises_licence_transfer_application.doc	144896	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Application to transfer premises licence to be granted under the Licensing Act 2003 (updated 1 January 2011), Author: 225551, Template: Normal, Last Saved By: Andrew Parsons, Revision Number: 3, Name of Creating Application: Microsoft Office Word, Total Editing Time: 01:00, Last Printed: Wed Jan 12 10:57:00 2005, Create Time/Date: Thu Dec 23 16:02:00 2010, Last Saved Time/Date: Tue Mar 13 10:07:00 2012, Number of Pages: 7, Number of Words: 1264, Number of Characters: 7211, Security: 0
192282	interim_authority_notice.doc	interim-authority-notice-under-the-licensing-act-2003	Interim authority notice under the Licensing Act 2003	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192282/interim_authority_notice.doc	135168	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Interim authority notice under the Licensing Act 2003  (updated 1 January 2011), Template: Normal, Last Saved By: Andrew Parsons, Revision Number: 5, Name of Creating Application: Microsoft Office Word, Total Editing Time: 02:00, Last Printed: Thu Dec 23 15:48:00 2010, Create Time/Date: Thu Dec 23 15:49:00 2010, Last Saved Time/Date: Tue Mar 13 09:55:00 2012, Number of Pages: 5, Number of Words: 1087, Number of Characters: 6198, Security: 0
192312	notification_of_interest_in_premises.doc	notification-of-an-interest-in-premises	Notification of an interest in premises	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192312/notification_of_interest_in_premises.doc	131584	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: Application for a Premises Licence to be granted, Author: PRO111, Template: Normal, Last Saved By: Andrew Parsons, Revision Number: 3, Name of Creating Application: Microsoft Office Word, Total Editing Time: 02:00, Last Printed: Tue Feb  8 12:13:00 2005, Create Time/Date: Mon Mar 21 15:05:00 2005, Last Saved Time/Date: Tue Mar 13 09:53:00 2012, Number of Pages: 5, Number of Words: 879, Number of Characters: 5016, Security: 0
192450	GPPAQ_-_pdf_version.pdf	general-practice-physical-activity-questionnaire-gppaq	GPPAQ: PDF version	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192450/GPPAQ_-_pdf_version.pdf	70125	application/pdf	PDF document, version 1.3
192451	GPPAQ_-_excel_version.xls	general-practice-physical-activity-questionnaire-gppaq	GPPAQ: Excel version	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192451/GPPAQ_-_excel_version.xls	41473	application/vnd.ms-excel	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Title: General Practice Physical Activity Questionnaire, Last Saved By: DH User, Name of Creating Application: Microsoft Excel, Last Printed: Thu Oct 26 10:47:21 2006, Create Time/Date: Fri Aug  1 15:12:13 2003, Last Saved Time/Date: Thu Dec 21 10:49:25 2006, Security: 0
192452	GPPAQ_-_read_codes.pdf	general-practice-physical-activity-questionnaire-gppaq	GPPAQ: read codes	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192452/GPPAQ_-_read_codes.pdf	43478	application/pdf	PDF document, version 1.5
192453	GPPAQ_-_guidance.pdf	general-practice-physical-activity-questionnaire-gppaq	GPPAQ: guidance	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192453/GPPAQ_-_guidance.pdf	255257	application/pdf	PDF document, version 1.5
192514	Application_for_a_replacement_approval_certificate.doc	replacement-approval-certificate-iva-5	IVA application form: replacement approval certificate	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192514/Application_for_a_replacement_approval_certificate.doc	201728	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Title: Application for a replacement Approval certificate -  IVA 5, Subject: Applying for a replacement approval certificate, Author: Helen Ansell, Keywords: IVA 5, approval certificate, application for a replacment approval certificate, replacement certificate, replacement, certificate, approval, Template: Normal.dot, Last Saved By: jwoodfin, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Total Editing Time: 04:00, Create Time/Date: Thu Apr 25 11:33:00 2013, Last Saved Time/Date: Thu Apr 25 11:33:00 2013, Number of Pages: 2, Number of Words: 428, Number of Characters: 2440, Security: 4
192538	Application_for_a_Voluntary_IVA_for_passenger_cars_and_light_goods_vehicles_-_M1___N1_vehicles.doc	voluntary-individual-vehicle-approval-viva-1	Voluntary IVA application form	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/192538/Application_for_a_Voluntary_IVA_for_passenger_cars_and_light_goods_vehicles_-_M1___N1_vehicles.doc	392704	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 5.1, Code page: 1252, Title: VOLUNTARY INDIVIDUAL VEHICLE APPROVAL APPLICATION FOR A NON STATUTORY INDIVIDUAL VEHICLE APPROVAL, Subject: VOLUNTARY IVA, Author: HELEN ANSELL, Keywords: VIVA 1, VIVA1, VOLUNTARY INDIVIDUAL VEHICLE APPROVAL, VOLUNTARY IVA, IVA, NON STATUTORY, M1, N1, VOSA APPLICATION FORM, Template: Normal.dot, Last Saved By: jwoodfin, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Total Editing Time: 20:00, Last Printed: Fri Jun 24 11:56:00 2011, Create Time/Date: Thu Apr 25 11:42:00 2013, Last Saved Time/Date: Thu Apr 25 11:42:00 2013, Number of Pages: 4, Number of Words: 1845, Number of Characters: 10518, Security: 4
193122	Personal_Licence_-_Standard_Conditions.pdf	personal-licence-standard-conditions	Personallicence pdf	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193122/Personal_Licence_-_Standard_Conditions.pdf	29387	application/pdf	PDF document, version 1.5
193124	Project_Licence_-_Standard_Conditions.pdf	project-establishment-licence	Project establishment licence	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193124/Project_Licence_-_Standard_Conditions.pdf	32462	application/pdf	PDF document, version 1.5
193125	Establishment_Licence_-_Standard_Conditions.doc	establishment-licence-standard-conditions	Establishment licence: standard conditions	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193125/Establishment_Licence_-_Standard_Conditions.doc	78848	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Author: Philip Harris, Template: Normal, Last Saved By: Stephen Newnham, Revision Number: 3, Name of Creating Application: Microsoft Office Word, Total Editing Time: 01:00, Last Printed: Mon Feb 11 13:31:00 2013, Create Time/Date: Mon Feb 11 16:31:00 2013, Last Saved Time/Date: Mon Feb 11 16:32:00 2013, Number of Pages: 5, Number of Words: 2369, Number of Characters: 13509, Security: 0
193157	13-14_OTPF_bidding_form__1_.doc	application-form-for-overseas-territories-programme-fund-2013-14	Overseas Territories Programme Fund 2013-14 Application Form Guidance (British Virgin Islands)	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193157/13-14_OTPF_bidding_form__1_.doc	242176	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: 2012-2013 OTPF bidding form, Author: chunter, Template: Normal, Last Saved By: hwan, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Last Printed: Thu Apr 25 18:02:00 2013, Create Time/Date: Mon Apr 29 14:49:00 2013, Last Saved Time/Date: Mon Apr 29 14:49:00 2013, Number of Pages: 7, Number of Words: 1509, Number of Characters: 8603, Security: 0
193158	Application-Budget_Breakdown_ORIG.xlsx	application-form-for-overseas-territories-programme-fund-2013-14	Application Budget Breakdown	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193158/Application-Budget_Breakdown_ORIG.xlsx	16867	application/vnd.openxmlformats-officedocument.spreadsheetml.sheet	Microsoft Excel 2007+
193483	Continuation_sheet_v4.pdf	dbs-continuation-sheet	DBS continuation sheet	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193483/Continuation_sheet_v4.pdf	125951	application/pdf	PDF document, version 1.5
193725	Film_Competition_Application_arabic.doc	women-in-the-new-egypt-film-competition-call-for-proposals	مسابقة أفلام "المرأة في مصر الجديدة" - دعوة لتقديم مقترحات	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193725/Film_Competition_Application_arabic.doc	113664	application/msword	Composite Document File V2 Document, Little Endian, Os: Windows, Version 6.0, Code page: 1252, Title: y-Ar-BE Film Competition Application En, Author: yhabib, Template: Normal, Last Saved By: Nevert, Revision Number: 2, Name of Creating Application: Microsoft Office Word, Create Time/Date: Thu May  2 13:11:00 2013, Last Saved Time/Date: Thu May  2 13:11:00 2013, Number of Pages: 3, Number of Words: 482, Number of Characters: 2750, Security: 0
