page	timestamp	text
application-to-extend-stay-in-the-uk-form-flrfp	2016-05-18T17:05:42.000+01:00	Updated application form.
application-to-extend-stay-in-the-uk-form-flrfp	2016-04-18T00:00:00.000+01:00	Updated form for use on or after 18 April.
application-to-extend-stay-in-the-uk-form-flrfp	2016-03-18T00:00:14.000+00:00	Updated form for use on or after 18 March.
application-to-extend-stay-in-the-uk-form-flrfp	2015-11-19T00:00:29.000+00:00	Updated application form for use on or after 19 November 2015.
application-to-extend-stay-in-the-uk-form-flrfp	2015-08-31T00:00:14.000+01:00	Updated guidance.
application-to-extend-stay-in-the-uk-form-flrfp	2015-04-06T00:15:36.000+01:00	New versions published for use on or after 6 April 2015.
application-to-extend-stay-in-the-uk-form-flrfp	2014-11-06T00:00:15.000+00:00	New versions published for use on or after 6 November 2014.
application-to-extend-stay-in-the-uk-form-flrfp	2014-08-12T14:51:25.000+01:00	Updated guidance.
application-to-extend-stay-in-the-uk-form-flrfp	2014-07-28T00:00:12.000+01:00	Updated FLR(FP) application form and guidance, 28/07/2014.
application-to-extend-stay-in-the-uk-form-flrfp	2014-04-06T00:17:59.000+01:00	New form published for use on and after 6 April 2014.
application-to-extend-stay-in-the-uk-form-flrfp	2013-12-01T00:00:00.000+00:00	First published.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2017-04-06T00:00:14.000+01:00	Updated application form for use on or after 6 April 2017.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2017-01-30T00:00:24.000+00:00	Updated form for use on or after 30 January 2017.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2016-11-02T14:41:42.000+00:00	Updated guidance.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2016-03-18T00:00:15.000+00:00	Updated form for use on or after 18 March.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2016-01-19T00:00:37.000+00:00	Updated form.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2016-01-15T15:58:31.000+00:00	Updated guidance.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2015-04-06T00:15:35.000+01:00	New version published for use on or after 6 April 2015.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2014-11-06T00:00:22.000+00:00	New version published for use on or after 6 November 2014.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2014-10-06T00:02:27.000+01:00	New form published for use on and after 6 October 2014.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2014-08-14T11:46:07.000+01:00	Updated guidance.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2014-06-02T00:15:06.000+01:00	A new version of this form has been published for use on or after 2 June 2014. You can now tell us your email address to receive an update on the progress of your application.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2014-04-06T00:18:05.000+01:00	A new version of these documents have been published for use on or after 6 April 2014.
application-to-transfer-indefinite-leave-to-remain-in-uk-form-ntl	2013-01-01T00:00:00.000+00:00	First published.
self-assessment-self-employment-short-sa103s	2017-04-06T00:15:42.000+01:00	The form and notes have been added for tax year 2016 to 2017.
self-assessment-self-employment-short-sa103s	2016-04-06T00:15:18.000+01:00	Rates, allowances and duties have been updated for the tax year 2016 to 2017.
self-assessment-self-employment-short-sa103s	2015-04-06T00:30:31.000+01:00	The 2015 to 2016 form has been added to this page.
self-assessment-self-employment-short-sa103s	2014-04-23T01:00:00.000+01:00	Added translation
ordinary-statutory-paternity-pay-and-leave-becoming-a-birth-parent-sc3	2014-06-10T00:00:00.000+00:00	Published
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2017-04-06T00:15:31.000+01:00	Rates, allowances and duties have been updated for the tax year 2017 to 2018.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2016-10-12T09:25:43.000+01:00	R40 Notes in Welsh has been updated to reflect the English changes.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2016-10-06T09:54:49.000+01:00	Information in the sub-section about Purchased life annuities has been updated.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2016-07-07T14:04:08.000+01:00	The 2016 form and notes has been added to this page.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2016-07-01T15:36:36.000+01:00	An online forms service is now available.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2016-05-11T15:55:45.000+01:00	Welsh version of the form and notes added.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2015-06-03T12:02:32.000+01:00	New address to send form R40 claims for repayment of tax deducted from savings and investments.
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2015-04-06T00:30:41.000+01:00	The 2015 to 2016 form has been added to this page
income-tax-claim-for-repayment-of-tax-deducted-from-savings-and-investments-r40	2014-04-04T01:00:00.000+01:00	First published.
application-for-uk-visa-to-visit-or-for-short-term-stay-form-vaf1a	2015-04-28T00:00:00.000+00:00	Published
inheritance-tax-inheritance-tax-account-iht400	2017-04-06T00:30:44.000+01:00	New versions of the IHT400 form, IHT400 Notes and IHT400 calculation have been amended to include the additional Inheritance Tax threshold (sometimes known as the Residence nil rate band or RNRB).
inheritance-tax-inheritance-tax-account-iht400	2016-05-16T12:43:49.000+01:00	The Cyfrif y Dreth Etifeddiant and Canllaw ar gyfer cwblhau eich cyfrif Treth Etifeddiant have been updated.
inheritance-tax-inheritance-tax-account-iht400	2016-02-05T10:53:28.000+00:00	IHT400 updated attachments replaced on the page.
inheritance-tax-inheritance-tax-account-iht400	2014-04-04T01:00:00.000+01:00	Added translation
sponsor-a-visa-applicant-form-su07	2012-05-07T00:00:00.000+00:00	Published
d777b-application-for-a-digital-tachograph-driver-card	2016-11-11T15:10:39.000+00:00	Updated pdf.
d777b-application-for-a-digital-tachograph-driver-card	2016-01-15T08:07:26.000+00:00	Updated form D777B/DL.
d777b-application-for-a-digital-tachograph-driver-card	2015-06-05T09:33:45.000+01:00	Amended D777B/DL published.
d777b-application-for-a-digital-tachograph-driver-card	2014-10-31T08:34:22.000+00:00	Updated version of the form d777b-application-for-a-digital-tachograph-driver-card published.
d777b-application-for-a-digital-tachograph-driver-card	2014-05-12T10:40:04.000+01:00	New version of the D777B/DL published.
d777b-application-for-a-digital-tachograph-driver-card	2013-12-02T11:13:25.000+00:00	New version of the D777B/DL - Application for a digital tachograph driver card
d777b-application-for-a-digital-tachograph-driver-card	2010-09-01T08:00:00.000+01:00	First published.
official-copies-of-documents-registration-oc2	2015-08-03T06:00:25.000+01:00	Advice as to the completion of the form has been added.
official-copies-of-documents-registration-oc2	2013-10-31T00:00:00.000+00:00	Added translation
child-benefit-child-continuing-in-approved-education-or-training-ch297	2016-08-11T12:09:00.000+01:00	The email version of the CH297 has been removed.
child-benefit-child-continuing-in-approved-education-or-training-ch297	2015-11-30T16:16:35.000+00:00	An online service is now available.
child-benefit-child-continuing-in-approved-education-or-training-ch297	1999-08-20T00:00:00.000+01:00	First published.
income-support-claim-form	2016-11-09T10:08:03.000+00:00	Added new A1 Welsh version: Ffurflen gais Cymhorthdal Incwm y gallwch ei chwblhau ar sgrîn – ac yna ei hargraffu.
income-support-claim-form	2013-10-01T00:00:00.000+01:00	First published.
paye-end-of-year-expenses-and-benefits-p11db	2017-04-07T07:38:55.000+01:00	New form published for 2017 to 2018
paye-end-of-year-expenses-and-benefits-p11db	2016-04-06T00:16:03.000+01:00	Annual updates made.
paye-end-of-year-expenses-and-benefits-p11db	2015-04-16T16:26:46.000+01:00	Welsh version of (P11D(b)) added to this page
paye-end-of-year-expenses-and-benefits-p11db	2014-07-04T01:00:00.000+01:00	First published.
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2017-03-02T16:44:24.000+00:00	P53Z (Claim by Post and Print then fill in and post version) has been updated.
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2016-04-06T00:16:12.000+01:00	P53Z (Claim by Post and Print then fill in and post version) has been updated to reflect new tax year changes.
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2016-01-12T15:03:14.000+00:00	New Welsh print and post interactive form available for form P53
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2015-11-30T16:36:14.000+00:00	An online service is now available.
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2015-07-13T15:55:44.000+01:00	New print and complete form added.
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2015-04-06T00:15:49.000+01:00	Form P53Z added to reclaim tax paid on a flexible pension payment.
income-tax-repayment-claim-when-small-pension-taken-as-a-lump-sum-p53	2013-06-01T01:00:00.000+01:00	First published.
registered-titles-whole-transfer-tr1	2016-05-27T10:36:42.000+01:00	We have added side notes to panels 3 and 12 to clarify that the transfer must be dated. That date being the day of completion.
registered-titles-whole-transfer-tr1	2015-08-03T06:00:26.000+01:00	Advice as to the completion of the form has been added.
registered-titles-whole-transfer-tr1	2015-05-26T06:00:51.000+01:00	The side notes to panels 4 and 5 have been amended to clarify that all persons assenting and being shown as registered proprietor must be shown in the relevant panel.
registered-titles-whole-transfer-tr1	2012-10-15T00:00:00.000+01:00	Added translation
application-for-a-replacement-biometric-residence-permit-brprc	2016-03-18T00:00:16.000+00:00	Updated form for use on or after 18 March.
application-for-a-replacement-biometric-residence-permit-brprc	2015-04-06T00:00:13.000+01:00	New version published for use on or after 6 April 2015.
application-for-a-replacement-biometric-residence-permit-brprc	2014-12-01T00:01:36.000+00:00	New version published for use on or after 1 December 2014.
application-for-a-replacement-biometric-residence-permit-brprc	2014-06-02T00:15:00.000+01:00	A new version of this form has been published for use on or after 2 June 2014. You can now tell us your email address to receive an update on the progress of your application.
application-for-a-replacement-biometric-residence-permit-brprc	2014-04-06T00:17:55.000+01:00	A new version of this form has been published for use on or after 6 April 2014.
application-for-a-replacement-biometric-residence-permit-brprc	2014-02-27T16:59:00.000+00:00	First published.
self-assessment-uk-property-sa105	2017-04-06T00:30:49.000+01:00	The form and notes have been added for tax year 2016 to 2017.
self-assessment-uk-property-sa105	2016-04-06T00:45:07.000+01:00	Rates, allowances and duties have been updated for the tax year 2016 to 2017.
self-assessment-uk-property-sa105	2015-04-06T00:30:33.000+01:00	The 2015 to 2016 form has been added to this page.
self-assessment-uk-property-sa105	2014-04-23T01:00:00.000+01:00	Added translation
paye-end-of-year-expenses-and-benefits-online-form	2017-04-11T11:03:03.000+01:00	The new version of the PAYE: end-of-year expenses and benefits 2016 to 2017 form is now available.
paye-end-of-year-expenses-and-benefits-online-form	2017-04-06T00:30:50.000+01:00	The online form for reporting PAYE end-of-year expenses and benefits for 2016 to 2017 is now available.
paye-end-of-year-expenses-and-benefits-online-form	2016-04-06T00:31:06.000+01:00	The Expenses and benefits (P11D) has been updated for 2015 to 2016.
paye-end-of-year-expenses-and-benefits-online-form	2015-05-26T14:19:36.000+01:00	The online expenses and benefit forms - how to change settings in Adobe Reader document has been added to the page.
paye-end-of-year-expenses-and-benefits-online-form	2015-04-30T10:57:26.000+01:00	The online form for reporting PAYE end-of-year expenses and benefits for 2014 to 2015 is now available.
paye-end-of-year-expenses-and-benefits-online-form	2015-04-02T09:50:00.000+01:00	The online expenses and benefits reporting form for employers has been withdrawn whilst it is being updated to allow the reporting of expenses and benefits for the 2014 to 2015 tax year.
paye-end-of-year-expenses-and-benefits-online-form	2014-07-07T01:00:00.000+01:00	First published.
d4-medical-examiner-report-for-a-lorry-or-bus-driving-licence	2017-04-07T10:25:26.000+01:00	PDF updated.
d4-medical-examiner-report-for-a-lorry-or-bus-driving-licence	2016-01-15T08:04:57.000+00:00	Update to the information leaflet INF4D.
